,p,mean,std,unvax_aerosol
0,0.7,0.06894528625328661,0.04587171915928333,0.0
1,0.75,0.06249886227636348,0.04503155877703605,0.0
2,0.8,0.054854956736065504,0.04266486463590235,0.0
3,0.85,0.04527754157266202,0.03744753402579971,0.0
4,0.9,0.03199767445776494,0.029326920396895256,0.0
5,0.95,0.022356477748443338,0.021310579052090668,0.0
6,1.0,0.013376103979938575,0.004497567640898465,0.0
