,p,mean,std,unvax_aerosol
0,0.7,0.2868229870806239,0.10774440653935927,0.011265808659571679
1,0.75,0.2462686263967076,0.1009853290389389,0.010600954594751069
2,0.8,0.2193172276609161,0.09493295411913208,0.010089528391042907
3,0.85,0.1887783783249664,0.08569838628819286,0.00937353170585148
4,0.9,0.14878557807217677,0.068875250192159,0.00833363175831155
5,0.95,0.11306566029312298,0.049111912471552596,0.007157351489782778
6,1.0,0.08450825107217229,0.0007660170857083308,0.005946976141006796
