,p,mean,std,unvax_aerosol
0,0.7,0.022664198844806065,0.011379443521559875,0.0008057484340535711
1,0.75,0.020055001274272198,0.010579435091000507,0.0007802439001987926
2,0.8,0.016800892336003386,0.009934800573916089,0.0006973541651707627
3,0.85,0.015191828787609656,0.009109642760962093,0.0006814138315115263
4,0.9,0.010665175397006,0.0070612931776148176,0.0005411388953102447
5,0.95,0.007960596305858854,0.005134740893742522,0.00045824916028221484
6,1.0,0.0052609935626067765,0.00022692734597354317,0.00033710262447201727
