,p,mean,std,unvax_aerosol
0,0.7,0.0065746516872143826,0.005105025772490818,0.0
1,0.75,0.006397022510349421,0.004910911647702043,0.0
2,0.8,0.005209187529728103,0.004543276512054422,0.0
3,0.85,0.004551272489156754,0.003960056029882454,0.0
4,0.9,0.003267914059290855,0.0029460731963922983,0.0
5,0.95,0.002388367777046126,0.002338164951202792,0.0
6,1.0,0.0013414412529906326,0.0005272039830285579,0.0
