,p,mean,std,unvax_aerosol
0,0.7,0.09491421158320326,0.05832104984515159,0.0004169924763446855
1,0.75,0.08271120274225324,0.053761056960516244,0.0004038046700955327
2,0.8,0.07191386786059882,0.049828074696768004,0.0003724836302537945
3,0.85,0.054977711294307195,0.041946160361063314,0.00032550207049118735
4,0.9,0.0468682118926214,0.037540059694422215,0.00030324764744574185
5,0.95,0.031701547535382124,0.026513240671237285,0.00023730861619997742
6,1.0,0.019209461114004733,0.005242952222581788,0.00017136958495421302
