,p,mean,std,unvax_aerosol
0,0.7,0.012162291303755695,0.007774625796559367,0.0
1,0.75,0.01059801318360967,0.007547044971723349,0.0
2,0.8,0.008864787239897937,0.0068001660892116145,0.0
3,0.85,0.007404452249548863,0.005974253261041611,0.0
4,0.9,0.005923964405972494,0.005086417939931792,0.0
5,0.95,0.0040035610904672544,0.00363294312383533,0.0
6,1.0,0.0023527724421276318,0.0006737161546071319,0.0
