,p,mean,std,unvax_aerosol
0,0.7,0.17572805121663101,0.07859543112671658,0.006632603237524007
1,0.75,0.15279084700328918,0.07353741626990588,0.006294627632336114
2,0.8,0.1317561973102971,0.06743084408132281,0.00587507170865459
3,0.85,0.11195438293582347,0.061537973595419175,0.005362281135266059
4,0.9,0.09176405960628481,0.05209371153587353,0.004931070880371159
5,0.95,0.06851048601646478,0.039489741273900376,0.0041735393515017405
6,1.0,0.0455938801471272,0.0008638238275193772,0.00312464954229793
