,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
58,36,0.0,0.01167728757398201,36,294.0,0,1.0,0.12244897959183673,0.0
59,36,0.0,0.052987793220169443,36,294.0,0,1.0,0.12244897959183673,0.0
60,36,0.0,0.037839491248554125,36,294.0,0,1.0,0.12244897959183673,0.0
61,36,0.0,0.039546687031003724,36,294.0,0,1.0,0.12244897959183673,0.0
62,36,0.0,0.045341851228820396,36,294.0,0,1.0,0.12244897959183673,0.0
63,36,0.0,0.003616535550251765,36,294.0,0,1.0,0.12244897959183673,0.0
64,36,0.0,0.04407265746653877,36,294.0,0,1.0,0.12244897959183673,0.0
65,36,0.0,0.0347196808332384,36,294.0,0,1.0,0.12244897959183673,0.0
66,36,0.0,0.02027457585725978,36,294.0,0,1.0,0.12244897959183673,0.0
67,36,0.0,0.05240385550959059,36,294.0,0,1.0,0.12244897959183673,0.0
68,36,0.0,0.022278008410101302,36,294.0,0,1.0,0.12244897959183673,0.0
69,36,0.0,0.06904401992354325,36,294.0,0,1.0,0.12244897959183673,0.0
70,36,0.0,0.05365243359855032,36,294.0,0,1.0,0.12244897959183673,0.0
71,36,0.0,0.04888264423993838,36,294.0,0,1.0,0.12244897959183673,0.0
72,36,0.0,0.019358106716506618,36,294.0,0,1.0,0.12244897959183673,0.0
73,36,0.0,0.031752050854082836,36,294.0,0,1.0,0.12244897959183673,0.0
74,36,0.0,0.03303917961337677,36,294.0,0,1.0,0.12244897959183673,0.0
75,36,0.0,0.03402977067308688,36,294.0,0,1.0,0.12244897959183673,0.0
76,36,0.0,0.02363985947782188,36,294.0,0,1.0,0.12244897959183673,0.0
77,36,0.0,0.040570766149271686,36,294.0,0,1.0,0.12244897959183673,0.0
78,36,0.0,0.0027081902410367453,36,294.0,0,1.0,0.12244897959183673,0.0
79,36,0.0,0.01480985923781708,36,294.0,0,1.0,0.12244897959183673,0.0
80,36,0.0,0.05984346637528304,36,294.0,0,1.0,0.12244897959183673,0.0
81,36,0.0,0.06529133383586316,36,294.0,0,1.0,0.12244897959183673,0.0
82,36,0.0,0.06894499297818257,36,294.0,0,1.0,0.12244897959183673,0.0
83,36,0.0,0.04029418273546881,36,294.0,0,1.0,0.12244897959183673,0.0
84,36,0.0,0.05504926180944647,36,294.0,0,1.0,0.12244897959183673,0.0
85,36,0.0,0.053262536182193565,36,294.0,0,1.0,0.12244897959183673,0.0
86,36,0.0,0.025197117009017833,36,294.0,0,1.0,0.12244897959183673,0.0
87,36,0.0,0.033702336616357575,36,294.0,0,1.0,0.12244897959183673,0.0
88,36,0.0,0.04226028975135199,36,294.0,0,1.0,0.12244897959183673,0.0
89,36,0.0,0.022366769263508557,36,294.0,0,1.0,0.12244897959183673,0.0
90,36,0.0,0.03978613558870259,36,294.0,0,1.0,0.12244897959183673,0.0
91,36,0.0,0.09025079308878936,36,294.0,0,1.0,0.12244897959183673,0.0
92,36,0.0,0.08375750642332913,36,294.0,0,1.0,0.12244897959183673,0.0
93,36,0.0,0.044494943740386206,36,294.0,0,1.0,0.12244897959183673,0.0
94,36,0.0,0.06070835652592499,36,294.0,0,1.0,0.12244897959183673,0.0
95,36,0.0,0.02701534667477956,36,294.0,0,1.0,0.12244897959183673,0.0
96,36,0.0,0.03507636849624063,36,294.0,0,1.0,0.12244897959183673,0.0
97,36,0.0,0.0814470442016304,36,294.0,0,1.0,0.12244897959183673,0.0
98,36,0.0,0.04025624597446098,36,294.0,0,1.0,0.12244897959183673,0.0
99,36,0.0,0.04200373432536708,36,294.0,0,1.0,0.12244897959183673,0.0
