,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
0,36,0.0,0.03743487491926856,36,294.0,0,1.0,0.12244897959183673,0.0
1,36,0.0,0.006339639271975117,36,294.0,0,1.0,0.12244897959183673,0.0
2,36,0.0,0.021349385792386766,36,294.0,0,1.0,0.12244897959183673,0.0
3,36,0.0,0.006760224611265797,36,294.0,0,1.0,0.12244897959183673,0.0
4,36,0.0,0.025029073771394628,36,294.0,0,1.0,0.12244897959183673,0.0
5,36,0.0,0.04638634039800771,36,294.0,0,1.0,0.12244897959183673,0.0
6,36,0.0,0.017219019639630906,36,294.0,0,1.0,0.12244897959183673,0.0
7,36,0.0,0.028937738068401386,36,294.0,0,1.0,0.12244897959183673,0.0
8,36,0.0,0.036839685492677354,36,294.0,0,1.0,0.12244897959183673,0.0
9,36,0.0,0.026832651988538903,36,294.0,0,1.0,0.12244897959183673,0.0
10,36,0.0,0.015028695886566634,36,294.0,0,1.0,0.12244897959183673,0.0
11,36,0.0,0.024489176836544946,36,294.0,0,1.0,0.12244897959183673,0.0
12,36,0.0,0.014263655256056551,36,294.0,0,1.0,0.12244897959183673,0.0
13,36,0.0,0.01834167197158809,36,294.0,0,1.0,0.12244897959183673,0.0
14,36,0.0,0.026161303121353008,36,294.0,0,1.0,0.12244897959183673,0.0
15,36,0.0,0.029561417799178202,36,294.0,0,1.0,0.12244897959183673,0.0
16,36,0.0,0.05438156296239249,36,294.0,0,1.0,0.12244897959183673,0.0
17,36,0.0,0.03205895097246292,36,294.0,0,1.0,0.12244897959183673,0.0
18,36,0.0,0.009604089951973038,36,294.0,0,1.0,0.12244897959183673,0.0
19,36,0.0,0.023784759919674547,36,294.0,0,1.0,0.12244897959183673,0.0
20,36,0.0,0.02232512495503769,36,294.0,0,1.0,0.12244897959183673,0.0
21,36,0.0,0.03243181728366806,36,294.0,0,1.0,0.12244897959183673,0.0
22,36,0.0,0.014456122896797874,36,294.0,0,1.0,0.12244897959183673,0.0
23,36,0.0,0.012204813141468707,36,294.0,0,1.0,0.12244897959183673,0.0
24,36,0.0,0.03465205912969249,36,294.0,0,1.0,0.12244897959183673,0.0
25,36,0.0,0.00900300407504806,36,294.0,0,1.0,0.12244897959183673,0.0
26,36,0.0,0.006831214869391311,36,294.0,0,1.0,0.12244897959183673,0.0
27,36,0.0,0.04427731575370064,36,294.0,0,1.0,0.12244897959183673,0.0
28,36,0.0,0.021353931874139476,36,294.0,0,1.0,0.12244897959183673,0.0
29,36,0.0,0.049021828879526774,36,294.0,0,1.0,0.12244897959183673,0.0
30,36,0.0,0.0,36,294.0,0,1.0,0.12244897959183673,0.0
31,36,0.0,0.05808391129065682,36,294.0,0,1.0,0.12244897959183673,0.0
32,36,0.0,0.014799801294614445,36,294.0,0,1.0,0.12244897959183673,0.0
33,36,0.0,0.07742961049078545,36,294.0,0,1.0,0.12244897959183673,0.0
34,36,0.0,0.05005536371247643,36,294.0,0,1.0,0.12244897959183673,0.0
35,36,0.0,0.02913984235571976,36,294.0,0,1.0,0.12244897959183673,0.0
36,36,0.0,0.04404029524730757,36,294.0,0,1.0,0.12244897959183673,0.0
37,36,0.0,0.018438468093500693,36,294.0,0,1.0,0.12244897959183673,0.0
38,36,0.0,0.03140675234680046,36,294.0,0,1.0,0.12244897959183673,0.0
39,36,0.0,0.0012065581625074762,36,294.0,0,1.0,0.12244897959183673,0.0
40,36,0.0,0.02053169931447485,36,294.0,0,1.0,0.12244897959183673,0.0
41,36,0.0,0.029171535944757077,36,294.0,0,1.0,0.12244897959183673,0.0
42,36,0.0,0.008733448204151228,36,294.0,0,1.0,0.12244897959183673,0.0
43,36,0.0,0.05153642734710939,36,294.0,0,1.0,0.12244897959183673,0.0
44,36,0.0,0.07011480071807508,36,294.0,0,1.0,0.12244897959183673,0.0
45,36,0.0,0.015368895418924389,36,294.0,0,1.0,0.12244897959183673,0.0
46,36,0.0,0.013070925339749628,36,294.0,0,1.0,0.12244897959183673,0.0
47,36,0.0,0.015237985676294086,36,294.0,0,1.0,0.12244897959183673,0.0
48,36,0.0,0.034774568557901064,36,294.0,0,1.0,0.12244897959183673,0.0
49,36,0.0,0.03693035061255956,36,294.0,0,1.0,0.12244897959183673,0.0
50,36,0.1,0.032729346951304944,32,294.0,0,1.0,0.12244897959183673,0.1
51,36,0.1,0.0722704723948625,32,294.0,0,1.0,0.12244897959183673,0.1
52,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
53,36,0.1,0.019463425280731306,32,294.0,0,1.0,0.12244897959183673,0.1
54,36,0.1,0.03687791278564634,32,294.0,0,1.0,0.12244897959183673,0.1
55,36,0.1,0.059017616524608796,32,294.0,0,1.0,0.12244897959183673,0.1
56,36,0.1,0.015933024616511027,32,294.0,0,1.0,0.12244897959183673,0.1
57,36,0.1,0.05174961106073406,32,294.0,0,1.0,0.12244897959183673,0.1
58,36,0.1,0.00014607987844084125,32,294.0,0,1.0,0.12244897959183673,0.1
59,36,0.1,0.02378204726543595,32,294.0,0,1.0,0.12244897959183673,0.1
60,36,0.1,0.010684962584395663,32,294.0,0,1.0,0.12244897959183673,0.1
61,36,0.1,0.012927113032132898,32,294.0,0,1.0,0.12244897959183673,0.1
62,36,0.1,0.034600193153979136,32,294.0,0,1.0,0.12244897959183673,0.1
63,36,0.1,0.008829415898553572,32,294.0,0,1.0,0.12244897959183673,0.1
64,36,0.1,0.019871925460017564,32,294.0,0,1.0,0.12244897959183673,0.1
