,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
79,36,0.0,0.00036159221494569405,36,294.0,0,1.0,0.12244897959183673,0.0
80,36,0.0,0.0036965159280004656,36,294.0,0,1.0,0.12244897959183673,0.0
81,36,0.0,0.02160489291612777,36,294.0,0,1.0,0.12244897959183673,0.0
82,36,0.0,0.023436926885599174,36,294.0,0,1.0,0.12244897959183673,0.0
83,36,0.0,0.03937794569340969,36,294.0,0,1.0,0.12244897959183673,0.0
84,36,0.0,0.012049234528493158,36,294.0,0,1.0,0.12244897959183673,0.0
85,36,0.0,0.026552583161304044,36,294.0,0,1.0,0.12244897959183673,0.0
86,36,0.0,0.004006721838416327,36,294.0,0,1.0,0.12244897959183673,0.0
87,36,0.0,0.049133535039505793,36,294.0,0,1.0,0.12244897959183673,0.0
88,36,0.0,0.04961672006043971,36,294.0,0,1.0,0.12244897959183673,0.0
89,36,0.0,0.084067838842254,36,294.0,0,1.0,0.12244897959183673,0.0
90,36,0.0,0.011649064965215339,36,294.0,0,1.0,0.12244897959183673,0.0
91,36,0.0,0.013975298609239739,36,294.0,0,1.0,0.12244897959183673,0.0
92,36,0.0,0.04396234844234992,36,294.0,0,1.0,0.12244897959183673,0.0
93,36,0.0,0.012168252920090938,36,294.0,0,1.0,0.12244897959183673,0.0
94,36,0.0,0.018226738988250224,36,294.0,0,1.0,0.12244897959183673,0.0
95,36,0.0,0.025273932108490604,36,294.0,0,1.0,0.12244897959183673,0.0
96,36,0.0,0.016942350190654154,36,294.0,0,1.0,0.12244897959183673,0.0
97,36,0.0,0.016121214691536268,36,294.0,0,1.0,0.12244897959183673,0.0
98,36,0.0,0.012883033956893275,36,294.0,0,1.0,0.12244897959183673,0.0
99,36,0.0,0.053443950922867245,36,294.0,0,1.0,0.12244897959183673,0.0
100,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
101,36,0.1,0.027516507111175842,32,294.0,0,1.0,0.12244897959183673,0.1
102,36,0.1,0.0411931350761979,32,294.0,0,1.0,0.12244897959183673,0.1
103,36,0.1,0.0009607133736785345,32,294.0,0,1.0,0.12244897959183673,0.1
104,36,0.1,0.019936306928877406,32,294.0,0,1.0,0.12244897959183673,0.1
105,36,0.1,0.03783284624011368,32,294.0,0,1.0,0.12244897959183673,0.1
106,36,0.1,0.02768364472317847,32,294.0,0,1.0,0.12244897959183673,0.1
107,36,0.1,0.010852237549764665,32,294.0,0,1.0,0.12244897959183673,0.1
108,36,0.1,0.03204962978845047,32,294.0,0,1.0,0.12244897959183673,0.1
109,36,0.1,0.03798477624592467,32,294.0,0,1.0,0.12244897959183673,0.1
110,36,0.1,0.01009282672514164,32,294.0,0,1.0,0.12244897959183673,0.1
111,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
112,36,0.1,0.006736297632289362,32,294.0,0,1.0,0.12244897959183673,0.1
113,36,0.1,0.009142807317030266,32,294.0,0,1.0,0.12244897959183673,0.1
114,36,0.1,0.02529086948758491,32,294.0,0,1.0,0.12244897959183673,0.1
115,36,0.1,0.019409686995668085,32,294.0,0,1.0,0.12244897959183673,0.1
116,36,0.1,0.008015934962805504,32,294.0,0,1.0,0.12244897959183673,0.1
117,36,0.1,0.016182625793646682,32,294.0,0,1.0,0.12244897959183673,0.1
118,36,0.1,0.014288276216893603,32,294.0,0,1.0,0.12244897959183673,0.1
119,36,0.1,0.05174821661010609,32,294.0,0,1.0,0.12244897959183673,0.1
120,36,0.1,0.0040839750733494,32,294.0,0,1.0,0.12244897959183673,0.1
121,36,0.1,0.011147940324367916,32,294.0,0,1.0,0.12244897959183673,0.1
